ClustMethod,Drug,Group_Pair,padj_1,diff,lwr,upr,padj_2
2,cepharanthine_2.5_BRD-K96194081-001-10-2,G_4-3,2.55070435473126e-06,-0.592988416397557,-0.907918727200429,-0.278058105594685,0.00138197387702288
2,AZD8931_2.5_BRD-K98572433-001-02-9,G_3-0,1.0606632582677e-05,0.783042479757401,0.342859865348797,1.22322509416601,0.00422569160741728
2,AZD8931_2.5_BRD-K98572433-001-02-9,G_4-2,0.000105151515107482,-0.782665102655172,-1.27149888951323,-0.293831315797113,0.0247193979829596
2,AZD8931_2.5_BRD-K98572433-001-02-9,G_4-3,4.58842396489079e-06,-0.975475023210526,-1.50545710779117,-0.445492938629882,0.00217919135467685
2,ezatiostat_2.5_BRD-K98963219-001-01-2,G_4-2,4.3209137500777e-05,0.409346318098892,0.164557892820634,0.65413474337715,0.0122466543343936
2,AZD5363_2.5_BRD-K99023089-001-03-7,G_5-0,1.18699955989898e-05,-1.20787698897136,-1.89010052095506,-0.525653456987664,0.00462956998749151
2,AZD5363_2.5_BRD-K99023089-001-03-7,G_5-2,3.22393155949285e-07,-1.39413494905805,-2.08190761157273,-0.706362286543373,0.000279765616440435
2,AZD5363_2.5_BRD-K99023089-001-03-7,G_5-3,2.39154117541718e-05,-1.23338936126667,-1.95151939493372,-0.515259327599623,0.00760639951222052
2,menadione-bisulfite_2.596350183_BRD-A19777893-236-01-9,G_3-0,1.55784271416159e-05,-0.393432681060866,-0.618064503552638,-0.168800858569093,0.00565567272261415
2,menadione-bisulfite_2.596350183_BRD-A19777893-236-01-9,G_3-2,0.000212401328474665,-0.3551739967011,-0.585173688964797,-0.125174304437404,0.0419373297148433
2,menadione-bisulfite_2.596350183_BRD-A19777893-236-01-9,G_4-3,2.09620765190266e-10,0.68533493567807,0.410898404275608,0.959771467080533,6.11339770345126e-07
2,bafetinib_2.5_BRD-A75975749-001-01-4,G_3-0,2.18072004898318e-10,-0.739660537296265,-1.03613365898441,-0.443187415608123,6.11339770345126e-07
2,bafetinib_2.5_BRD-A75975749-001-01-4,G_3-2,1.94189103686071e-08,-0.672556924882775,-0.976114657693439,-0.368999192072111,2.59435341143994e-05
2,bafetinib_2.5_BRD-A75975749-001-01-4,G_4-3,1.80255663728701e-08,0.804235871640351,0.4420295988709,1.1664421444098,2.48434717715498e-05
2,bafetinib_2.5_BRD-A75975749-001-01-4,G_5-3,2.64532017257846e-06,0.896851669640351,0.420337795376717,1.37336554390399,0.00140863299189803
2,brivaracetam_2.500042819_BRD-K00634421-001-01-0,G_4-2,2.90255745092338e-05,1.20342724396182,0.497138523248966,1.90971596467467,0.00883206767209543
2,XL-647_2.499986292_BRD-K03765900-001-01-9,G_3-0,3.58690400237283e-06,0.837101699584041,0.387081990475381,1.2871214086927,0.0018269817559912
2,"1,12-Besm_2.542651982_BRD-K04603573-376-01-3",G_4-2,9.76001536145965e-05,0.398573363927273,0.150718705116312,0.646428022738234,0.0236390752522557
2,"1,12-Besm_2.542651982_BRD-K04603573-376-01-3",G_4-3,0.000235154432012719,0.407707603631579,0.142224806259897,0.673190401003261,0.0457867175240278
2,vinblastine_2.5_BRD-K06519765-001-01-1,G_5-2,0.0002222752145844,1.31561007407879,0.461561485745427,2.16965866241215,0.0436416894780376
2,pardoprunox_2.499993171_BRD-K11851476-003-01-7,G_4-2,0.000111782212512401,1.04545212826667,0.390857813394075,1.70004644313926,0.0257855385184591
2,UNC0631_2.499994836_BRD-K13060017-001-02-1,G_4-3,0.000136203635571541,0.839305696475634,0.308428448396303,1.37018294455496,0.0300117665966258
2,bis(maltolato)oxovanadium(IV)_2.5_BRD-K16180792-001-01-7,G_3-0,7.98486388120523e-10,-1.11286030986834,-1.57347211107071,-0.652248508665968,1.81050349099973e-06
2,bis(maltolato)oxovanadium(IV)_2.5_BRD-K16180792-001-01-7,G_3-2,8.5234505463605e-06,-0.847341597402823,-1.31896031711228,-0.375722877693365,0.00352419611119812
2,bis(maltolato)oxovanadium(IV)_2.5_BRD-K16180792-001-01-7,G_4-2,0.000137865891276956,0.830078853820471,0.304707482832028,1.35545022480891,0.0301887647908325
2,bis(maltolato)oxovanadium(IV)_2.5_BRD-K16180792-001-01-7,G_4-3,3.8968828164343e-14,1.67742045122329,1.11468315228316,2.24015775016342,9.13039643890557e-10
2,LY2606368_2.499966791_BRD-K20463415-300-01-4,G_5-0,5.07829186864317e-05,1.66295493043818,0.661311070868353,2.664598790008,0.0139981621743893
2,LY2606368_2.499966791_BRD-K20463415-300-01-4,G_5-2,1.28314780389882e-06,1.95665616694697,0.94472872267533,2.96858361121862,0.000835115362370815
2,LY2606368_2.499966791_BRD-K20463415-300-01-4,G_5-3,1.2975418011929e-05,1.85649300995176,0.804805970876431,2.90818004902709,0.00491606999248222
2,BNC105_2.49996519_BRD-K20468903-001-01-6,G_2-0,1.98377181559462e-06,-0.934954396391115,-1.42633578438326,-0.44357300839897,0.00116199434098455
2,BNC105_2.49996519_BRD-K20468903-001-01-6,G_5-2,3.65555215997571e-06,1.5710653689844,0.72584803537814,2.41628270259065,0.00184855223974599
2,EGF816_2.500015058_BRD-K22514639-001-05-7,G_3-0,2.46441710116674e-06,0.485236174302122,0.228115773408724,0.742356575195521,0.00135331154719539
2,resibufogenin_2.50000335_BRD-K25970317-001-01-6,G_4-2,1.38216649236966e-07,1.38049591817576,0.718902902009191,2.04208893434233,0.000127832214142978
2,PF-04937319_2.49693186_BRD-K27755542-001-01-6,G_4-3,3.24073937402192e-05,0.42579358335653,0.174638727291494,0.676948439421566,0.00971657757650654
2,beta-lapachone_2.5_BRD-K28061410-001-06-6,G_3-0,3.77893819958342e-06,-0.899065378993124,-1.38338066814865,-0.414750089837598,0.00189729690034799
2,beta-lapachone_2.5_BRD-K28061410-001-06-6,G_3-2,0.000150791491117519,-0.779847627247464,-1.27573626060641,-0.28395899388852,0.0319251021405133
2,beta-lapachone_2.5_BRD-K28061410-001-06-6,G_4-3,1.23195148415967e-07,1.23920293879103,0.647506684063405,1.83089919351866,0.000118621739481621
2,solithromycin_2.499998021_BRD-K32256160-001-01-9,G_4-2,6.6234596124426e-06,0.407623877413468,0.183078334806641,0.632169420020295,0.00289405406754615
2,atiprimod_2.300987371_BRD-K38527262-300-01-0,G_3-0,0,-1.51589308739983,-1.96665494271605,-1.06513123208362,0
2,atiprimod_2.300987371_BRD-K38527262-300-01-0,G_3-2,0,-1.66474997909426,-2.12628337564024,-1.20321658254827,0
2,atiprimod_2.300987371_BRD-K38527262-300-01-0,G_4-2,6.55027313456458e-05,-0.843219573103031,-1.35735614819423,-0.329082998011832,0.017308973632652
2,atiprimod_2.300987371_BRD-K38527262-300-01-0,G_5-3,6.78586764557565e-09,1.6538688754079,0.929370557233426,2.37836719358237,1.03691008001633e-05
2,tecalcet_2.517380705_BRD-K41662846-003-01-5,G_4-2,4.91758370450013e-05,0.338053287509764,0.134744617029814,0.541361957989714,0.0136623303790243
2,verubulin_2.363355746_BRD-K42673188-001-01-1,G_5-2,0.000140356203494285,1.44749422732379,0.53049806185138,2.3644903927962,0.0305437694848709
2,hemoglobin-modulators-1_2.500038533_BRD-K43639297-001-01-9,G_4-2,0.000184308443787917,0.270465597782492,0.096649477745763,0.44428171781922,0.0378802354206219
2,zotarolimus_2.5_BRD-K46843573-001-01-9,G_4-0,5.76036805463032e-05,0.58642295250418,0.231073157018059,0.941772747990301,0.0156330606393809
2,zotarolimus_2.5_BRD-K46843573-001-01-9,G_4-2,5.24859312678316e-07,0.722816487461952,0.360671488075836,1.08496148684807,0.000405410561408339
2,poziotinib_2.5_BRD-K50010139-001-02-3,G_2-0,0.000130444970628418,0.61174801358783,0.225668826069557,0.997827201106104,0.0289242176197839
2,poziotinib_2.5_BRD-K50010139-001-02-3,G_3-0,1.41436411471574e-08,0.960149550300509,0.530738707667946,1.38956039293307,1.98831307246739e-05
2,brigatinib_2.500008954_BRD-K56981171-001-01-0,G_5-0,7.44774696741501e-05,1.20312779407258,0.464934295279688,1.94132129286548,0.01919403228091
2,vindesine_2.5_BRD-K59753975-001-02-6,G_2-0,0.000163160875245816,-0.771087497402581,-1.26343962787612,-0.278735366929043,0.0341326723840131
2,bivalirudin_2.5_BRD-K73504359-001-01-3,G_4-3,0.000179009000259467,0.34275927331959,0.122825177224471,0.56269336941471,0.0370074783183469
2,LY3023414_2.500024493_BRD-K82967180-001-01-6,G_4-3,5.55178211409935e-05,0.944803609464912,0.3732996171893,1.51630760174052,0.0151253784806218
2,fenretinide_2.499967871_BRD-K89085489-001-23-2,G_5-4,0.000241348994745261,-0.703867504771298,-1.16284984662779,-0.244885162914806,0.046477865316834
2,pyridoxamine_2.5_BRD-K96669468-300-01-1,G_4-0,0.000199441812255396,0.275421704940263,0.0976712937410894,0.453172116139436,0.0402347169323836
2,pyridoxamine_2.5_BRD-K96669468-300-01-1,G_4-2,1.82876214296357e-05,0.315071352782492,0.133921895621426,0.496220809943557,0.00633735856331462
2,pyridoxamine_2.5_BRD-K96669468-300-01-1,G_4-3,6.31736970073682e-05,0.3187866621423,0.124753332850874,0.512819991433727,0.0168045466228954
2,peretinoin_2.500018158_BRD-K99431849-001-01-7,G_4-0,6.75782802292968e-05,0.357463711437276,0.13917667395167,0.575750748922881,0.0175928789530269
2,enalaprilat_2.37737659_BRD-K99447003-335-04-1,G_4-2,1.90661331944675e-05,0.330936637225118,0.140317647593249,0.521555626856987,0.00647419566299092
2,danusertib_2.41_BRD-K07881437-001-04-6,G_3-2,1.82003298836442e-05,1.35673348921992,0.577305403456796,2.13616157498305,0.00633735856331462
2,tetrandrine_2.5_BRD-K08078237-001-19-8,G_3-2,1.45570527306793e-05,-1.67150498835718,-2.62249623824809,-0.720513738466268,0.00535714783476151
2,mechlorethamine_2.5_BRD-K12829205-003-02-8,G_4-3,0.000225000972548295,-1.25534844308591,-2.07048423941012,-0.440212646761695,0.0440538115889127
2,R406_2.5_BRD-K20285085-074-04-5,G_3-0,5.24423531711449e-06,0.857018048772014,0.389653400840679,1.32438269670335,0.00244117417509919
2,R406_2.5_BRD-K20285085-074-04-5,G_3-2,2.46034241868642e-08,1.07011590816322,0.584279167939409,1.55595264838703,3.01210306569346e-05
2,simvastatin_2.42_BRD-K22134346-001-24-9,G_4-3,9.78344609000592e-05,1.78932705239768,0.677012871444288,2.90164123335107,0.0236390752522557
2,polydatin_2.6_BRD-K43236057-001-07-1,G_4-2,3.7920859239815e-05,1.49823462542997,0.608560492570603,2.38790875828933,0.0110142859337463
2,GDC-0879_2.38_BRD-K67578145-001-09-7,G_3-0,5.75717251649621e-12,-1.12674559025039,-1.54190405269883,-0.711587127801957,3.11285889372707e-08
2,GDC-0879_2.38_BRD-K67578145-001-09-7,G_3-1,0.000156493544742897,-1.49520731797297,-2.44741522906819,-0.542999406877754,0.0328356157014276
2,GDC-0879_2.38_BRD-K67578145-001-09-7,G_3-2,2.26132224057096e-10,-1.07727767270434,-1.50884483330377,-0.645710512104917,6.11339770345126e-07
2,GDC-0879_2.38_BRD-K67578145-001-09-7,G_4-3,2.48544569370068e-08,1.10225004884083,0.601674300875442,1.60282579680622,3.01210306569346e-05
2,GDC-0879_2.38_BRD-K67578145-001-09-7,G_5-3,4.92367557836104e-09,1.58245200099116,0.896148177486545,2.26875582449577,7.69078125339994e-06
2,3-deazaneplanocin-A_2.67_BRD-K77791657-003-01-7,G_3-0,1.57595936494115e-05,1.05155080076242,0.451223671275139,1.65187793024971,0.00568072737239556
2,oxaliplatin_2.54_BRD-K78960041-001-05-7,G_5-2,9.96450298782481e-05,1.84356344527986,0.696474677920291,2.99065221263942,0.0239046046079934
2,AZD7762_2.52_BRD-K86525559-001-07-8,G_5-0,1.19213567753018e-05,1.99970913332845,0.871660906154327,3.12775736050257,0.00462956998749151
2,AZD7762_2.52_BRD-K86525559-001-07-8,G_5-2,7.08884000499843e-07,2.26580820404635,1.11957538589662,3.41204102219608,0.000508443432603408
2,U-0126_2.38_BRD-K91701654-001-03-1,G_3-0,1.71442404717226e-09,-1.17459090406827,-1.66979368065678,-0.679388127479746,3.34741295210384e-06
2,U-0126_2.38_BRD-K91701654-001-03-1,G_3-2,6.93105247306924e-07,-1.01838560570514,-1.53316074711227,-0.50361046429801,0.000502251214775296
2,10-deacetylbaccatin_2.43_BRD-K96631475-001-02-4,G_4-0,0.000253064304482131,1.5236440357523,0.527906921661739,2.51938114984286,0.0480753782758081
2,10-deacetylbaccatin_2.43_BRD-K96631475-001-02-4,G_4-2,9.95709044349091e-06,1.83731197383263,0.808709078363097,2.86591486930216,0.00404557160273397
2,oxyphencyclimine_2.5_BRD-A58193911-003-18-7,G_4-2,0.000189461412073988,1.18510040423545,0.422688189650489,1.94751261882041,0.038712914693839
2,PD-184352_2.5_BRD-K05104363-001-10-0,G_3-0,6.65001027799761e-07,-1.0570975678817,-1.59066376056111,-0.523531375202278,0.000486905440042137
2,PD-184352_2.5_BRD-K05104363-001-10-0,G_4-0,7.61940106253078e-05,-0.946438732338732,-1.52750510575199,-0.365372358925473,0.0194943753629937
2,PD-184352_2.5_BRD-K05104363-001-10-0,G_3-2,6.18371673866136e-08,-1.15434967580678,-1.69321106463643,-0.615488286977138,6.48736491881354e-05
2,PD-184352_2.5_BRD-K05104363-001-10-0,G_4-2,1.06408794211532e-05,-1.04369084026382,-1.62962329773024,-0.457758382797398,0.00422569160741728
2,PD-184352_2.5_BRD-K05104363-001-10-0,G_5-3,1.31674200783971e-05,1.47675759068833,0.640175256718395,2.31333992465827,0.00494940084123279
2,PD-184352_2.5_BRD-K05104363-001-10-0,G_5-4,0.000148668141709218,1.36609875514537,0.498449488533672,2.23374802175707,0.0317502372018303
2,dabrafenib_2.5_BRD-K09951645-001-06-8,G_3-0,2.49134046725885e-13,-1.36732854577458,-1.8372947282411,-0.897362363308056,1.5919665585784e-09
2,dabrafenib_2.5_BRD-K09951645-001-06-8,G_3-2,1.80103709723767e-10,-1.19129842139286,-1.66592862334614,-0.716668219439575,5.50412598107982e-07
2,dabrafenib_2.5_BRD-K09951645-001-06-8,G_4-3,2.28149796832611e-08,1.2455141685,0.681301738085337,1.80972659891466,2.86368736060076e-05
2,dabrafenib_2.5_BRD-K09951645-001-06-8,G_5-3,4.00583799464727e-08,1.59958020301667,0.862716789987407,2.33644361604593,4.46937067688503e-05
2,R406_2.5_BRD-K20285085-001-07-1,G_3-2,6.17026272908827e-06,0.663866844444642,0.299457426561817,1.02827626232747,0.00278017799504881
2,CEP-32496_2.5_BRD-K20722021-001-02-1,G_3-0,2.39245921407338e-07,-0.949801630610654,-1.41278187816063,-0.486821383060681,0.000212868301464833
2,CEP-32496_2.5_BRD-K20722021-001-02-1,G_3-2,2.036215068002e-06,-0.889450348828572,-1.35702528633097,-0.421875411326172,0.00117316030434312
2,PRT062607_2.66_BRD-K53734668-003-02-0,G_5-2,3.24853568143269e-05,1.10639483708393,0.45407195441666,1.75871771975119,0.00971657757650654
2,PRT062607_2.66_BRD-K53734668-003-02-0,G_5-3,1.9352268858519e-06,1.30742547621214,0.621436593901054,1.99341435852323,0.00115277201530958
2,idoxuridine_2.5_BRD-K76634210-001-14-7,G_3-2,0.000249303927082334,-0.683964442396428,-1.13058305647298,-0.237345828319873,0.047618404985373
2,idoxuridine_2.5_BRD-K76634210-001-14-7,G_4-2,0.000211352979558099,-0.750441222185846,-1.23607323724724,-0.264809207124449,0.0418478899525036
2,MEK162_2.5_BRD-K82244583-001-01-3,G_3-0,2.01881316652663e-06,-1.17894707038349,-1.79850753054534,-0.559386610221636,0.00117274692128229
2,MEK162_2.5_BRD-K82244583-001-01-3,G_3-2,4.01014487172446e-07,-1.26154091401714,-1.88724999118002,-0.635831836854262,0.000331615391804132
2,MEK162_2.5_BRD-K82244583-001-01-3,G_5-3,4.85232632740917e-07,1.94577990068857,0.97436652609887,2.91719327527827,0.000387579565401807
2,MEK162_2.5_BRD-K82244583-001-01-3,G_5-4,3.30927225764555e-05,1.7073326808963,0.699845350820983,2.71482001097161,0.00978157876786588
2,AZD7762_2.5_BRD-K86525559-001-04-5,G_5-2,0.000125913662841093,2.02398882113095,0.749531354396098,3.2984462878658,0.0282762663293943
3,mepacrine_2.5_BRD-A45889380-300-07-1,G_6-0,2.95980486242353e-06,-0.746901747708372,-1.16733557447621,-0.326467920940536,0.00409268230386393
3,k-strophanthidin_1.24_BRD-A55312468-001-04-7,G_6-5,2.14155768440971e-06,1.65395148429037,0.733206866101669,2.57469610247908,0.00315438804317601
3,LGX818_2.5_BRD-A56085258-001-01-8,G_1-0,1.40998324127395e-13,2.23848934825878,1.41782038003982,3.05915831647774,2.3785853286995e-09
3,LGX818_2.5_BRD-A56085258-001-01-8,G_3-0,1.5285558407907e-07,1.60864042492544,0.78797145670648,2.4293093931444,0.000407237438441676
3,LGX818_2.5_BRD-A56085258-001-01-8,G_4-0,9.24755716447123e-10,1.45729967892544,0.811104287154114,2.10349507069676,7.09102683371654e-06
3,LGX818_2.5_BRD-A56085258-001-01-8,G_5-0,1.68753899743024e-14,1.68405038191353,1.16316334916196,2.20493741466511,5.76853764755469e-10
3,LGX818_2.5_BRD-A56085258-001-01-8,G_6-0,1.70974345792274e-14,2.0275346915595,1.37278601056674,2.68228337255226,5.76853764755469e-10
3,LGX818_2.5_BRD-A56085258-001-01-8,G_7-0,1.00391672419597e-07,1.58105167418826,0.784732735471526,2.377370612905,0.000307921337645388
3,LGX818_2.5_BRD-A56085258-001-01-8,G_8-0,2.90878432451791e-14,1.87538791151602,1.22063923052326,2.53013659250878,6.13375350511092e-10
3,PD-318088_2.5_BRD-A57798112-001-03-7,G_1-0,2.31007291073837e-09,2.07427504064211,1.13361202007709,3.01493806120712,1.49884638365354e-05
3,PD-318088_2.5_BRD-A57798112-001-03-7,G_2-0,1.65036378377836e-05,2.24596653389211,0.894550965206615,3.59738210257761,0.0154672093815708
3,PD-318088_2.5_BRD-A57798112-001-03-7,G_4-0,3.03525347078448e-07,1.42142371890461,0.680744915832539,2.16210252197667,0.00071814743366505
3,PD-318088_2.5_BRD-A57798112-001-03-7,G_5-0,1.32859179213796e-09,1.33508393610461,0.738035444476358,1.93213242773286,9.33867170693772e-06
3,PD-318088_2.5_BRD-A57798112-001-03-7,G_8-0,1.51599491848842e-07,1.4719701221095,0.721487411266597,2.2224528329524,0.000407237438441676
3,PD-318088_2.5_BRD-A57798112-001-03-7,G_6-1,4.76684854889831e-05,-1.61961832130455,-2.63907549343542,-0.600161149173673,0.0348116139742402
3,peruvoside_0.91_BRD-A72716251-001-01-5,G_1-0,6.984109554109e-05,1.78374294254385,0.641443587330676,2.92604229775702,0.0471276538135989
3,peruvoside_0.91_BRD-A72716251-001-01-5,G_5-1,1.55026143413561e-05,-1.82817450833332,-2.92552956855156,-0.730819448115087,0.0146102180387118
3,BI-D1870_2.5_BRD-A81370665-001-03-6,G_6-0,8.5027641283375e-07,-0.857985574749427,-1.32061159871419,-0.395359550784666,0.00157624428285057
3,NSC-663284_2.5_BRD-K03109492-001-02-2,G_1-0,2.19443109191753e-05,2.48337503864034,0.971264632120298,3.99548544516038,0.0194435162553362
3,cobimetinib_2.5_BRD-K03390685-001-01-7,G_1-0,3.89969132541523e-08,2.65539950130701,1.35501244515353,3.95578655746048,0.000146808012470423
3,cobimetinib_2.5_BRD-K03390685-001-01-7,G_6-1,6.58465427405552e-07,-2.61634048739854,-4.01479884338086,-1.21788213141622,0.00135464004562935
3,AZ-628_2.5_BRD-K05804044-001-06-0,G_1-0,7.71371855279313e-12,2.16282514692983,1.30263194001263,3.02301835384702,8.67515643321327e-08
3,AZ-628_2.5_BRD-K05804044-001-06-0,G_2-0,6.06057391627779e-06,2.13663509726316,0.900827516343115,3.37244267818321,0.00709996234291943
3,AZ-628_2.5_BRD-K05804044-001-06-0,G_4-0,9.11937192427104e-13,1.77714480859649,1.09982800015275,2.45446161704024,1.18338582010525e-08
3,AZ-628_2.5_BRD-K05804044-001-06-0,G_5-0,0,1.70510695817387,1.15913348470801,2.25108043163974,0
3,AZ-628_2.5_BRD-K05804044-001-06-0,G_6-0,4.34289838679991e-06,1.21844281253589,0.522512242381422,1.91437338269035,0.00555022413833029
3,AZ-628_2.5_BRD-K05804044-001-06-0,G_7-0,1.33388929535183e-05,1.39919217449393,0.564521718865242,2.23386263012261,0.0130826621260856
3,AZ-628_2.5_BRD-K05804044-001-06-0,G_8-0,1.0547118733939e-14,1.90853985926316,1.22225782663037,2.59482189189595,5.76853764755469e-10
3,PF-05212384_2.5_BRD-K07955840-001-02-3,G_6-0,1.08553265691924e-05,1.5946122249611,0.651162722873514,2.53806172704869,0.0112346636252545
3,PF-05212384_2.5_BRD-K07955840-001-02-3,G_6-1,6.01628222374195e-06,2.19932742526811,0.927614926841109,3.47103992369512,0.00709996234291943
3,PF-05212384_2.5_BRD-K07955840-001-02-3,G_6-4,1.33470188234952e-07,2.07357101513044,1.02049301927081,3.12664901099007,0.000381625201262432
3,PF-05212384_2.5_BRD-K07955840-001-02-3,G_6-5,4.93024924219654e-08,1.79412964020264,0.909696367444361,2.67856291296092,0.000173273609616997
3,PF-05212384_2.5_BRD-K07955840-001-02-3,G_8-6,6.8590601753904e-08,-2.11559076956522,-3.16866876542485,-1.06251277370559,0.00022815064294178
3,gambogic-acid_0.8_BRD-K08542803-001-03-1,G_6-0,6.88404941276977e-05,1.63308954437071,0.588057182509582,2.67812190623185,0.0466390200697433
3,trametinib_2.5_BRD-K12343256-001-08-9,G_1-0,6.4716499847961e-07,2.09070204460087,0.974027119349297,3.20737696985245,0.00134782897016687
3,trametinib_2.5_BRD-K12343256-001-08-9,G_5-0,1.20599308502944e-05,1.19294272075564,0.484177663360186,1.90170777815109,0.0121984304392236
3,trametinib_2.5_BRD-K12343256-001-08-9,G_8-0,3.98584387691914e-05,1.42655965127117,0.535650572555903,2.31746872998643,0.030288104444178
3,trametinib_2.5_BRD-K12343256-001-08-9,G_6-1,2.45133290837085e-05,-1.96335506706884,-3.1642462730712,-0.762463861066482,0.0210984722607413
3,PLX-4720_2.5_BRD-K16478699-001-09-2,G_5-0,3.85876308250932e-06,0.747826804185903,0.322509530570462,1.17314407780134,0.00504618524780614
3,LY2874455_2.5_BRD-K17203476-001-01-9,G_5-0,6.87772069651871e-06,-1.41291580537688,-2.23431071775905,-0.59152089299471,0.00778687228603973
3,LY2874455_2.5_BRD-K17203476-001-01-9,G_5-1,3.05772429587403e-05,-2.01315013373216,-3.2563578968877,-0.769942370576607,0.0247313696850191
3,PD-168393_2.5_BRD-K17702546-001-03-2,G_8-0,8.8135864162453e-09,-1.25312678745194,-1.84199497953318,-0.66425859537071,4.37299051198505e-05
3,JTC-801_2.5_BRD-K17705806-003-04-4,G_5-0,6.03330336002017e-06,1.14202873951879,0.481432399801659,1.80262507923593,0.00709996234291943
3,saracatinib_2.5_BRD-K19540840-001-09-4,G_6-0,1.8643946338992e-06,-1.18703116615023,-1.8446923817981,-0.529369950502356,0.00285923561054781
3,lapatinib_2.5_BRD-K19687926-379-07-4,G_6-0,1.3986427904733e-08,-0.965991660104691,-1.4256762183648,-0.506307101844578,6.37690389680227e-05
3,lapatinib_2.5_BRD-K19687926-379-07-4,G_8-0,3.27680640702654e-05,-0.742173565343821,-1.20185812360393,-0.282489007083707,0.0258520633889921
3,lapatinib_2.5_BRD-K19687926-379-07-4,G_6-5,1.9035874820883e-07,-0.838965096868789,-1.26989469871694,-0.408035495020642,0.000494042452120566
3,SKI-II_2.5_BRD-K20755323-001-05-9,G_6-5,7.44508520611475e-07,0.618284064957065,0.286392901024275,0.950175228889854,0.00144362769417326
3,U-18666A_2.5_BRD-K22025381-003-01-9,G_6-0,2.17603712826531e-14,-1.48082052332277,-1.98476604327185,-0.976875003373694,6.11814598983075e-10
3,U-18666A_2.5_BRD-K22025381-003-01-9,G_6-1,9.70942041544909e-07,-1.25414740106268,-1.93343528539297,-0.574859516732402,0.00172414777516274
3,U-18666A_2.5_BRD-K22025381-003-01-9,G_6-3,1.46440144288551e-06,-1.27291042688617,-1.97219441720091,-0.573626436571421,0.00242194770400994
3,U-18666A_2.5_BRD-K22025381-003-01-9,G_6-4,4.70845584743529e-13,-1.48081063926268,-2.03742419333642,-0.924197085188946,6.6862595460293e-09
3,U-18666A_2.5_BRD-K22025381-003-01-9,G_6-5,2.60902410786912e-14,-1.37268658267399,-1.84510846059561,-0.900264704752372,6.13375350511092e-10
3,U-18666A_2.5_BRD-K22025381-003-01-9,G_7-6,1.55734087692316e-06,1.20226587940435,0.540369441715107,1.86416231709359,0.00250612532606344
3,U-18666A_2.5_BRD-K22025381-003-01-9,G_8-6,2.87068868037865e-05,0.913326139460871,0.350822330835038,1.4758299480867,0.0236231072012272
3,AV-412_2.5_BRD-K23190681-001-01-1,G_7-0,6.89742660764381e-08,-2.21317623852429,-3.31522351658706,-1.11112896046152,0.00022815064294178
3,AV-412_2.5_BRD-K23190681-001-01-1,G_7-1,2.05638333667935e-05,-2.26109326482691,-3.63414315522482,-0.888043374429007,0.0186507335142183
3,AV-412_2.5_BRD-K23190681-001-01-1,G_7-5,6.45711799773796e-06,-1.82099438991621,-2.87693007831907,-0.76505870151334,0.00741013590303676
3,GSK2110183_2.5_BRD-K25412176-001-01-9,G_1-0,4.27346423126362e-06,-1.28062625724955,-2.01173350947052,-0.54951900502859,0.005503178030208
3,GSK2110183_2.5_BRD-K25412176-001-01-9,G_5-1,4.21943393558166e-08,1.43092370251666,0.728582202343787,2.13326520268953,0.000151447154722741
3,PD-153035_2.5_BRD-K26603252-003-04-9,G_6-0,2.72693586803596e-05,-0.847970837620812,-1.368795682137,-0.327145993104622,0.022880690455444
3,TAK-733_2.5_BRD-K26667523-001-02-5,G_1-0,2.5499402031115e-05,2.40569673542982,0.931637038610242,3.87975643224939,0.0218357722083298
3,BIX-01294_2.5_BRD-K26818574-305-04-3,G_1-0,1.2075792451216e-05,1.59406243008071,0.646700525682668,2.54142433447875,0.0121984304392236
3,BIX-01294_2.5_BRD-K26818574-305-04-3,G_4-0,9.56586278300087e-07,1.3779284989057,0.631974989428804,2.12388200838261,0.0017167263702565
3,BIX-01294_2.5_BRD-K26818574-305-04-3,G_5-0,2.69174382783177e-09,1.32013467110094,0.718834329021828,1.92143501318005,1.63936421906057e-05
3,AST-1306_2.5_BRD-K26838195-075-04-9,G_6-0,1.24227662087195e-05,-0.922821579289818,-1.4718818445441,-0.373761314035536,0.0124742319544413
3,CH5132799_2.5_BRD-K28352084-001-02-3,G_1-0,2.856143495511e-05,-1.49250027803903,-2.41130963006511,-0.573690926012957,0.0236186266234669
3,BVD-523_2.5_BRD-K28965160-001-01-1,G_1-0,1.35378174311862e-05,1.64687653255614,0.663749527378058,2.63000353773422,0.0131251474101804
3,BVD-523_2.5_BRD-K28965160-001-01-1,G_2-0,3.4448761764283e-06,2.30288249328948,0.998617134312886,3.60714785226607,0.00466996809295419
3,BVD-523_2.5_BRD-K28965160-001-01-1,G_5-0,8.70147056453163e-06,1.06376922445555,0.439768405152583,1.68777004375851,0.00959413907421064
3,BVD-523_2.5_BRD-K28965160-001-01-1,G_8-0,1.14445883618863e-05,1.34137647824857,0.545987568238614,2.13676538825852,0.0117722943798584
3,BVD-523_2.5_BRD-K28965160-001-01-1,G_6-2,4.5225134458371e-05,-2.16707440640435,-3.52810065383236,-0.806048158976342,0.0334618389587252
3,TAK-632_2.5_BRD-K31866293-001-01-6,G_1-0,7.90881871104432e-09,1.80877876748245,0.961647141904994,2.65591039305992,4.16933150399479e-05
3,TAK-632_2.5_BRD-K31866293-001-01-6,G_4-0,8.66324638804095e-07,1.25305210594622,0.577190904958169,1.92891330693428,0.00158853805725756
